22/1/2019 9:02:44 AM : **********************************************
22/1/2019 3:38:36 PM : 254: SP-RT008
22/1/2019 3:38:36 PM : 255: SS-BS006
22/1/2019 3:38:36 PM : 256: SP-BW013
22/1/2019 3:38:36 PM : 257: SS-EM005
22/1/2019 3:38:36 PM : 258: SS-MV007
22/1/2019 3:38:36 PM : 259: SS-SM002
22/1/2019 3:38:36 PM : 260: SC-SN006
22/1/2019 3:38:36 PM : 261: SP-AU005
22/1/2019 3:38:36 PM : 262: SS-DT007
22/1/2019 3:38:36 PM : 263: SS-SV008
22/1/2019 3:38:36 PM : 264: SS-SE014
22/1/2019 3:38:36 PM : 265: SS-SP008
22/1/2019 3:38:36 PM : 266: SS-SV009
22/1/2019 3:38:36 PM : 267: SC-SN007
22/1/2019 3:38:36 PM : 268: SS-BP010
22/1/2019 3:38:36 PM : 269: SS-EM006
22/1/2019 3:38:36 PM : 270: SS-SE015
22/1/2019 3:38:36 PM : 271: SS-BP011
22/1/2019 3:38:36 PM : 272: SP-AU006
22/1/2019 3:38:36 PM : 273: SS-DT008
22/1/2019 3:38:36 PM : 274: SS-SP009
22/1/2019 3:38:36 PM : 275: SP-GV006
22/1/2019 3:38:36 PM : 276: SP-RS004
22/1/2019 3:38:36 PM : 277: 
22/1/2019 3:38:36 PM : 278: SP-AU007
22/1/2019 3:38:36 PM : 279: SP-CE003
22/1/2019 3:38:36 PM : 280: SS-BR009
22/1/2019 3:38:36 PM : 281: SC-SB011
22/1/2019 3:38:36 PM : 282: SP-ME002
22/1/2019 3:38:36 PM : 283: SP-SM005
22/1/2019 3:38:36 PM : 284: SP-ME003
22/1/2019 3:38:36 PM : 285: SP-IT009
22/1/2019 3:38:36 PM : 286: SS-IL005
22/1/2019 3:38:36 PM : 287: SC-SB012
22/1/2019 3:38:36 PM : 288: SC-SB013
22/1/2019 3:38:36 PM : 289: SP-BN008
22/1/2019 3:38:36 PM : 290: SP-FD009
22/1/2019 3:38:36 PM : 291: SP-GV007
22/1/2019 3:38:36 PM : 292: SP-HC009
22/1/2019 3:38:36 PM : 293: SP-HS008
22/1/2019 3:38:36 PM : 294: SP-TT002
22/1/2019 3:38:36 PM : 295: SS-BP012
22/1/2019 3:38:36 PM : 296: SS-IL006
22/1/2019 3:38:36 PM : 297: SS-YM006
22/1/2019 3:38:36 PM : 298: 
22/1/2019 3:38:36 PM : 299: SS-BC010
22/1/2019 3:38:36 PM : 300: MP-PS002
22/1/2019 3:38:36 PM : 301: SP-HS009
22/1/2019 3:38:36 PM : 302: SP-SM006
22/1/2019 3:38:36 PM : 303: SS-BR010
22/1/2019 3:38:36 PM : 304: 
22/1/2019 3:38:36 PM : 305: SP-FP012
22/1/2019 3:38:36 PM : 306: SS-EM007
22/1/2019 3:38:36 PM : 307: SS-SE016
22/1/2019 3:38:36 PM : 308: SP-HS010
22/1/2019 3:38:36 PM : 309: 
22/1/2019 3:38:36 PM : 310: SP-RT009
22/1/2019 3:38:36 PM : 311: SS-DT009
22/1/2019 3:38:36 PM : 312: SS-SM003
22/1/2019 3:38:36 PM : 313: 
22/1/2019 3:38:36 PM : 314: SC-SB014
22/1/2019 3:38:36 PM : 315: SP-BA004
22/1/2019 3:38:36 PM : 316: SS-CR004
22/1/2019 3:38:36 PM : 317: SP-FP013
22/1/2019 3:38:36 PM : 318: SP-BN009
22/1/2019 3:38:36 PM : 319: SP-BN010
22/1/2019 3:38:36 PM : 320: SS-BR011
22/1/2019 3:38:36 PM : 321: SS-SS013
22/1/2019 3:38:36 PM : 322: SP-AU008
22/1/2019 3:38:36 PM : 323: SP-BN011
22/1/2019 3:38:36 PM : 324: SP-CE004
22/1/2019 3:38:36 PM : 325: SS-BC011
22/1/2019 3:38:36 PM : 326: SS-BP013
22/1/2019 3:38:36 PM : 327: SS-BR012
22/1/2019 3:38:36 PM : 328: SS-BS007
22/1/2019 3:38:36 PM : 329: SS-BS008
22/1/2019 3:38:36 PM : 330: SS-EM008
22/1/2019 3:38:36 PM : 331: SS-EM009
22/1/2019 3:38:36 PM : 332: SS-SV010
22/1/2019 3:38:36 PM : 333: SC-EB005
22/1/2019 3:38:36 PM : 334: SC-SB015
22/1/2019 3:38:36 PM : 335: SC-SN008
22/1/2019 3:38:36 PM : 336: SP-AU009
22/1/2019 3:38:36 PM : 337: SP-BN012
22/1/2019 3:38:36 PM : 338: SP-BN013
22/1/2019 3:38:36 PM : 339: SP-FD010
22/1/2019 3:38:36 PM : 340: SP-HC010
22/1/2019 3:38:36 PM : 341: SP-IT010
22/1/2019 3:38:36 PM : 342: SP-OT005
22/1/2019 3:38:36 PM : 343: SP-SM007
22/1/2019 3:38:36 PM : 344: SP-SM008
22/1/2019 3:38:36 PM : 345: SP-TT003
22/1/2019 3:38:36 PM : 346: SP-TT004
22/1/2019 3:38:36 PM : 347: SS-AB006
22/1/2019 3:38:36 PM : 348: SS-AB007
22/1/2019 3:38:36 PM : 349: SS-BB008
22/1/2019 3:38:36 PM : 350: SS-BC012
22/1/2019 3:38:36 PM : 351: SS-BR013
22/1/2019 3:38:36 PM : 352: SS-BS009
22/1/2019 3:38:36 PM : 353: SS-BS010
22/1/2019 3:38:36 PM : 354: SS-BS011
22/1/2019 3:38:36 PM : 355: SS-CR005
22/1/2019 3:38:36 PM : 356: SS-CR006
22/1/2019 3:38:36 PM : 357: SS-DT010
22/1/2019 3:38:36 PM : 358: SS-IL007
22/1/2019 3:38:36 PM : 359: SS-SE017
22/1/2019 3:38:36 PM : 360: SS-SE018
22/1/2019 3:38:36 PM : 361: SS-SM004
22/1/2019 3:38:36 PM : 362: SS-SP010
22/1/2019 3:38:36 PM : 363: 
22/1/2019 3:38:36 PM : 364: SP-GV008
22/1/2019 3:38:36 PM : 365: SP-FD011
22/1/2019 3:38:36 PM : 366: SC-SB016
22/1/2019 3:38:36 PM : 367: SP-FD012
22/1/2019 3:38:36 PM : 368: SS-BP014
22/1/2019 3:38:36 PM : 369: SS-BR014
22/1/2019 3:38:36 PM : 370: SS-IL008
22/1/2019 3:38:36 PM : 371: SS-MP001
22/1/2019 3:38:36 PM : 372: SS-SE019
22/1/2019 3:38:36 PM : 373: SS-SP011
22/1/2019 3:38:36 PM : 374: SS-BP015
22/1/2019 3:38:36 PM : 375: SS-EM010
22/1/2019 3:38:36 PM : 376: SC-SN009
22/1/2019 3:38:36 PM : 377: SP-SM009
22/1/2019 3:38:36 PM : 378: SP-HC011
22/1/2019 3:38:36 PM : 379: SS-SS014
22/1/2019 3:38:36 PM : 380: SP-BA005
22/1/2019 3:38:36 PM : 381: SP-BN014
22/1/2019 3:38:36 PM : 382: SP-FD013
22/1/2019 3:38:36 PM : 383: SS-MP002
22/1/2019 3:38:36 PM : 384: SS-MV008
22/1/2019 3:38:36 PM : 385: SS-SP012
22/1/2019 3:38:36 PM : 386: SP-OT006
22/1/2019 3:38:36 PM : 387: SP-OT007
22/1/2019 3:38:36 PM : 388: SS-BC013
22/1/2019 3:38:36 PM : 389: SS-BC014
22/1/2019 3:38:36 PM : 390: SS-SE020
22/1/2019 3:38:36 PM : 391: SC-SB017
22/1/2019 3:38:36 PM : 392: SS-SE021
22/1/2019 3:38:36 PM : 393: MP-PS003
22/1/2019 3:38:36 PM : 394: SP-FP014
22/1/2019 3:38:36 PM : 395: SS-BR015
22/1/2019 3:38:36 PM : 396: SS-CR007
22/1/2019 3:38:36 PM : 397: SP-HC012
22/1/2019 3:38:36 PM : 398: SP-HC013
22/1/2019 3:38:36 PM : 399: SP-GV009
22/1/2019 3:38:36 PM : 400: SP-GV010
22/1/2019 3:38:36 PM : 401: SP-HC014
22/1/2019 3:38:36 PM : 402: SP-BW014
22/1/2019 3:38:36 PM : 403: SP-BW015
22/1/2019 3:38:36 PM : 404: SS-SM005
22/1/2019 3:38:36 PM : 405: SS-SP013
22/1/2019 3:38:36 PM : 406: SS-MV009
22/1/2019 3:38:36 PM : 407: SP-CE005
22/1/2019 3:38:36 PM : 408: SS-BC015
22/1/2019 3:38:36 PM : 409: SP-BN015
22/1/2019 3:38:36 PM : 410: SP-CE006
22/1/2019 3:38:36 PM : 411: SS-SE022
22/1/2019 3:38:36 PM : 412: 
22/1/2019 3:38:36 PM : 413: SS-SE023
22/1/2019 3:38:36 PM : 414: SS-BC016
22/1/2019 3:38:36 PM : 415: MP-PS004
22/1/2019 3:38:36 PM : 416: SC-SB018
22/1/2019 3:38:36 PM : 417: SP-HS011
22/1/2019 3:38:36 PM : 418: MP-PS005
22/1/2019 3:38:36 PM : 419: SS-SE024
22/1/2019 3:38:36 PM : 420: 
22/1/2019 3:38:36 PM : 421: SS-DT011
22/1/2019 3:38:36 PM : 422: SS-DT012
22/1/2019 3:38:36 PM : 423: 
22/1/2019 3:38:36 PM : 424: SS-BP016
22/1/2019 3:38:36 PM : 425: SP-RT010
22/1/2019 3:38:36 PM : 426: SP-HC015
22/1/2019 3:38:36 PM : 427: SP-BW016
22/1/2019 3:38:36 PM : 428: SP-FP015
22/1/2019 3:38:36 PM : 429: SP-SM010
22/1/2019 3:38:36 PM : 430: SS-DT013
22/1/2019 3:38:36 PM : 431: SS-SM006
22/1/2019 3:38:36 PM : 432: SC-SN010
22/1/2019 3:38:36 PM : 433: SP-GV011
22/1/2019 3:38:36 PM : 434: SP-FD014
22/1/2019 3:38:36 PM : 435: SP-RS005
22/1/2019 3:38:36 PM : 436: SP-BN016
22/1/2019 3:38:36 PM : 437: SC-SB019
22/1/2019 3:38:36 PM : 438: SP-HS012
22/1/2019 3:38:36 PM : 439: 
22/1/2019 3:38:36 PM : 440: SP-RT011
22/1/2019 3:38:36 PM : 441: SP-RT012
22/1/2019 3:38:36 PM : 442: SP-FP016
22/1/2019 3:38:36 PM : 443: SP-TT005
22/1/2019 3:38:36 PM : 444: SS-BC017
22/1/2019 3:38:36 PM : 445: SS-BS012
22/1/2019 3:38:36 PM : 446: SS-BS013
22/1/2019 3:38:36 PM : 447: SS-EM011
22/1/2019 3:38:36 PM : 448: SS-EM012
22/1/2019 3:38:36 PM : 449: SS-SV011
22/1/2019 3:38:36 PM : 450: SP-FD015
22/1/2019 3:38:36 PM : 451: SP-FP017
22/1/2019 3:38:36 PM : 452: 
22/1/2019 3:38:36 PM : 453: SP-HC016
22/1/2019 3:38:36 PM : 454: SP-OT008
22/1/2019 3:38:36 PM : 455: SS-BC018
22/1/2019 3:38:36 PM : 456: SS-CR008
22/1/2019 3:38:36 PM : 457: SS-EM013
22/1/2019 3:38:36 PM : 458: SS-DT014
22/1/2019 3:38:36 PM : 459: SP-RT013
22/1/2019 3:38:36 PM : 460: SP-RT014
22/1/2019 3:38:36 PM : 461: SS-MP003
22/1/2019 3:38:36 PM : 462: SS-MV010
22/1/2019 3:38:36 PM : 463: SS-SE025
22/1/2019 3:38:36 PM : 464: SS-SE026
22/1/2019 3:38:36 PM : 465: SS-SS015
22/1/2019 3:38:36 PM : 466: SS-BP017
22/1/2019 3:38:36 PM : 467: SS-BP018
22/1/2019 3:38:36 PM : 468: SS-SE027
22/1/2019 3:38:36 PM : 469: SS-SP014
22/1/2019 3:38:36 PM : 470: SS-DT015
22/1/2019 3:38:36 PM : 471: SS-BC019
22/1/2019 3:38:36 PM : 472: SS-BP019
22/1/2019 3:38:36 PM : 473: SP-FD016
22/1/2019 3:38:36 PM : 474: SP-FD017
22/1/2019 3:38:36 PM : 475: SP-HS013
22/1/2019 3:38:36 PM : 476: SS-SP015
22/1/2019 3:38:36 PM : 477: SP-SM011
22/1/2019 3:38:36 PM : 478: SS-MV011
22/1/2019 3:38:36 PM : 479: SC-SB020
22/1/2019 3:38:36 PM : 480: SP-HS014
22/1/2019 3:38:36 PM : 481: SP-OT009
22/1/2019 3:38:36 PM : 482: SS-BC020
22/1/2019 3:38:36 PM : 483: SP-BW017
22/1/2019 3:38:36 PM : 484: SP-BN017
22/1/2019 3:38:36 PM : 485: SS-SE028
22/1/2019 3:38:36 PM : 486: SS-EM014
22/1/2019 3:38:36 PM : 487: SP-FD018
22/1/2019 3:38:36 PM : 488: SP-TT006
22/1/2019 3:38:36 PM : 489: SP-HS015
22/1/2019 3:38:36 PM : 490: SP-BN018
22/1/2019 3:38:36 PM : 491: SS-BP020
22/1/2019 3:38:36 PM : 492: SS-MP004
22/1/2019 3:38:36 PM : 493: SS-YM007
22/1/2019 3:38:36 PM : 494: SS-IL009
22/1/2019 3:38:36 PM : 495: SP-BN019
22/1/2019 3:38:36 PM : 496: SS-SE029
22/1/2019 3:38:36 PM : 497: 
22/1/2019 3:38:36 PM : 498: SS-SE030
22/1/2019 3:38:36 PM : 499: SS-YM008
22/1/2019 3:38:36 PM : 500: SP-TT007
22/1/2019 3:38:36 PM : 501: SS-DG009
22/1/2019 3:38:36 PM : 502: 
22/1/2019 3:38:36 PM : 503: 
22/1/2019 3:38:36 PM : 504: 
22/1/2019 3:38:36 PM : 505: 
22/1/2019 3:38:36 PM : 506: 
22/1/2019 3:38:36 PM : 507: 
22/1/2019 3:38:36 PM : 508: 
22/1/2019 3:38:36 PM : 509: 
22/1/2019 3:38:36 PM : 510: 
22/1/2019 3:38:36 PM : 511: 
22/1/2019 3:38:36 PM : 512: 
22/1/2019 3:38:36 PM : 513: 
22/1/2019 3:38:36 PM : 514: 
22/1/2019 3:38:36 PM : 1: SS-BS008_CreativeMaterials_Video.mp4=>SS-BS008
22/1/2019 3:38:36 PM : 2: SS-SE017_CreativeMaterials_Video.mp4=>SS-SE017
22/1/2019 3:38:36 PM : 3: SS-SV003_CreativeMaterials_Video.mp4=>SS-SV003
22/1/2019 3:38:36 PM : 4: SS-SV010_CreativeMaterials_Video.mp4=>SS-SV010
22/1/2019 3:38:36 PM : Uploading Video : SS-SV003_CreativeMaterials_Video.mp4 FileSize :14.00 MB
22/1/2019 3:39:14 PM : Transcoding Video : SS-SV003_CreativeMaterials_Video.mp4
22/1/2019 3:39:15 PM : Updating Setting File
22/1/2019 3:39:15 PM : No of Videos processed : 1
22/1/2019 3:39:15 PM : Uploading Video : SS-BS008_CreativeMaterials_Video.mp4 FileSize :14.00 MB
22/1/2019 3:39:51 PM : Transcoding Video : SS-BS008_CreativeMaterials_Video.mp4
22/1/2019 3:39:51 PM : Updating Setting File
22/1/2019 3:39:51 PM : No of Videos processed : 2
22/1/2019 3:39:51 PM : Uploading Video : SS-SV010_CreativeMaterials_Video.mp4 FileSize :0.00 MB
22/1/2019 3:39:54 PM : Transcoding Video : SS-SV010_CreativeMaterials_Video.mp4
22/1/2019 3:39:54 PM : Updating Setting File
22/1/2019 3:39:54 PM : No of Videos processed : 3
22/1/2019 3:39:54 PM : Uploading Video : SS-SE017_CreativeMaterials_Video.mp4 FileSize :0.00 MB
22/1/2019 3:39:56 PM : Transcoding Video : SS-SE017_CreativeMaterials_Video.mp4
22/1/2019 3:39:56 PM : Updating Setting File
22/1/2019 3:39:56 PM : No of Videos processed : 4
22/1/2019 3:39:57 PM : ----------------------------------------------
22/1/2019 3:39:57 PM : ...Finished Reading Videos...
22/1/2019 3:39:57 PM : ----------------------------------------------
22/1/2019 3:39:57 PM : -------Service Stop-------
22/1/2019 3:39:57 PM : DateTime: 22/1/2019 3:39:57 PM
22/1/2019 3:39:57 PM : **********************************************
22/1/2019 3:54:24 PM : **********************************************
22/1/2019 3:54:24 PM : -------Service Start-------
22/1/2019 3:54:24 PM : DateTime: 22/1/2019 3:54:24 PM
22/1/2019 3:54:25 PM : ----------------------------------------------
22/1/2019 3:54:25 PM : ...Started Reading Videos...
22/1/2019 3:54:25 PM : ----------------------------------------------
22/1/2019 3:54:25 PM : 1: 
22/1/2019 3:54:25 PM : 2: SP-AU001
22/1/2019 3:54:25 PM : 3: SP-FD001
22/1/2019 3:54:25 PM : 4: SS-BC001
22/1/2019 3:54:25 PM : 5: SS-BC002
22/1/2019 3:54:25 PM : 6: SP-HC001
22/1/2019 3:54:25 PM : 7: SS-SP001
22/1/2019 3:54:25 PM : 8: 
22/1/2019 3:54:25 PM : 9: 
22/1/2019 3:54:25 PM : 10: SS-BU001
22/1/2019 3:54:25 PM : 11: SS-SS001
22/1/2019 3:54:25 PM : 12: SS-BP001
22/1/2019 3:54:25 PM : 13: SP-TT001
22/1/2019 3:54:25 PM : 14: SP-HC002
22/1/2019 3:54:25 PM : 15: SC-EB001
22/1/2019 3:54:25 PM : 16: SC-SN001
22/1/2019 3:54:25 PM : 17: SP-FP001
22/1/2019 3:54:25 PM : 18: SP-GV001
22/1/2019 3:54:25 PM : 19: SP-OT001
22/1/2019 3:54:25 PM : 20: SS-BR001
22/1/2019 3:54:25 PM : 21: SS-DT001
22/1/2019 3:54:25 PM : 22: SS-MV001
22/1/2019 3:54:25 PM : 23: SS-SV001
22/1/2019 3:54:25 PM : 24: SS-YM001
22/1/2019 3:54:25 PM : 25: SP-BA001
22/1/2019 3:54:25 PM : 26: SS-SS002
22/1/2019 3:54:25 PM : 27: SP-FD002
22/1/2019 3:54:25 PM : 28: SS-SV002
22/1/2019 3:54:25 PM : 29: SS-YM002
22/1/2019 3:54:25 PM : 30: SP-BN001
22/1/2019 3:54:25 PM : 31: SP-BN002
22/1/2019 3:54:25 PM : 32: SS-SV003
22/1/2019 3:54:25 PM : 33: SP-AU002
22/1/2019 3:54:25 PM : 34: SP-FD003
22/1/2019 3:54:25 PM : 35: SP-RT001
22/1/2019 3:54:25 PM : 36: SP-BW001
22/1/2019 3:54:25 PM : 37: 
22/1/2019 3:54:25 PM : 38: SC-SN002
22/1/2019 3:54:25 PM : 39: SC-SB001
22/1/2019 3:54:25 PM : 40: SC-SB002
22/1/2019 3:54:25 PM : 41: SP-BN003
22/1/2019 3:54:25 PM : 42: SP-FD004
22/1/2019 3:54:25 PM : 43: SP-FP002
22/1/2019 3:54:25 PM : 44: SP-FP003
22/1/2019 3:54:25 PM : 45: SP-IT001
22/1/2019 3:54:25 PM : 46: SS-AB001
22/1/2019 3:54:25 PM : 47: SS-AB002
22/1/2019 3:54:25 PM : 48: SS-AB003
22/1/2019 3:54:25 PM : 49: SS-BP002
22/1/2019 3:54:25 PM : 50: SS-BS001
22/1/2019 3:54:25 PM : 51: SS-BU002
22/1/2019 3:54:25 PM : 52: SS-BU003
22/1/2019 3:54:25 PM : 53: SS-BU004
22/1/2019 3:54:25 PM : 54: SS-MV002
22/1/2019 3:54:25 PM : 55: SP-BA002
22/1/2019 3:54:25 PM : 56: SP-FP004
22/1/2019 3:54:25 PM : 57: SP-IT002
22/1/2019 3:54:25 PM : 58: SP-ME001
22/1/2019 3:54:25 PM : 59: SS-BP003
22/1/2019 3:54:25 PM : 60: SS-BR002
22/1/2019 3:54:25 PM : 61: SS-BS002
22/1/2019 3:54:25 PM : 62: SS-DT002
22/1/2019 3:54:25 PM : 63: SS-MV003
22/1/2019 3:54:25 PM : 64: SS-SP002
22/1/2019 3:54:25 PM : 65: SS-SS003
22/1/2019 3:54:25 PM : 66: SP-IT003
22/1/2019 3:54:25 PM : 67: SS-BB001
22/1/2019 3:54:25 PM : 68: SS-BC003
22/1/2019 3:54:25 PM : 69: SS-CR001
22/1/2019 3:54:25 PM : 70: SP-FD005
22/1/2019 3:54:25 PM : 71: SP-GV002
22/1/2019 3:54:25 PM : 72: SP-RT002
22/1/2019 3:54:25 PM : 73: SP-RT003
22/1/2019 3:54:25 PM : 74: SS-AB004
22/1/2019 3:54:25 PM : 75: SS-SE001
22/1/2019 3:54:25 PM : 76: SS-SS004
22/1/2019 3:54:25 PM : 77: SC-SN003
22/1/2019 3:54:25 PM : 78: SP-BW002
22/1/2019 3:54:25 PM : 79: SS-MV004
22/1/2019 3:54:25 PM : 80: SS-SP003
22/1/2019 3:54:25 PM : 81: SP-GV003
22/1/2019 3:54:25 PM : 82: SP-IT004
22/1/2019 3:54:25 PM : 83: SP-NP001
22/1/2019 3:54:25 PM : 84: SP-NP002
22/1/2019 3:54:25 PM : 85: SS-BS003
22/1/2019 3:54:25 PM : 86: SS-IL001
22/1/2019 3:54:25 PM : 87: SP-FP005
22/1/2019 3:54:25 PM : 88: SS-BR003
22/1/2019 3:54:25 PM : 89: SP-BA003
22/1/2019 3:54:25 PM : 90: SP-SM001
22/1/2019 3:54:25 PM : 91: SS-BR004
22/1/2019 3:54:25 PM : 92: SC-SN004
22/1/2019 3:54:25 PM : 93: SS-IL002
22/1/2019 3:54:25 PM : 94: SP-BW003
22/1/2019 3:54:25 PM : 95: SP-BW004
22/1/2019 3:54:25 PM : 96: SP-BW005
22/1/2019 3:54:25 PM : 97: SP-BW006
22/1/2019 3:54:25 PM : 98: SC-SB003
22/1/2019 3:54:25 PM : 99: SP-BW007
22/1/2019 3:54:25 PM : 100: SP-BW008
22/1/2019 3:54:25 PM : 101: SP-BW009
22/1/2019 3:54:25 PM : 102: SP-HS001
22/1/2019 3:54:25 PM : 103: SP-IT005
22/1/2019 3:54:25 PM : 104: SP-OT002
22/1/2019 3:54:25 PM : 105: SP-FP006
22/1/2019 3:54:25 PM : 106: 
22/1/2019 3:54:25 PM : 107: SP-GV004
22/1/2019 3:54:25 PM : 108: SS-SE002
22/1/2019 3:54:25 PM : 109: SP-IT006
22/1/2019 3:54:25 PM : 110: SS-SE003
22/1/2019 3:54:25 PM : 111: SC-EB002
22/1/2019 3:54:25 PM : 112: SP-OT003
22/1/2019 3:54:25 PM : 113: 
22/1/2019 3:54:25 PM : 114: SC-SB004
22/1/2019 3:54:25 PM : 115: SP-BW010
22/1/2019 3:54:25 PM : 116: SP-FD006
22/1/2019 3:54:25 PM : 117: SP-HS002
22/1/2019 3:54:25 PM : 118: SS-AB005
22/1/2019 3:54:25 PM : 119: SS-BC004
22/1/2019 3:54:25 PM : 120: SS-BC005
22/1/2019 3:54:25 PM : 121: SS-BP004
22/1/2019 3:54:25 PM : 122: SS-BR005
22/1/2019 3:54:25 PM : 123: SS-EM001
22/1/2019 3:54:25 PM : 124: SS-SP004
22/1/2019 3:54:25 PM : 125: SP-FP007
22/1/2019 3:54:25 PM : 126: SS-BC006
22/1/2019 3:54:25 PM : 127: SS-BS004
22/1/2019 3:54:25 PM : 128: SS-SV004
22/1/2019 3:54:25 PM : 129: SP-HS003
22/1/2019 3:54:25 PM : 130: SS-SE004
22/1/2019 3:54:25 PM : 131: 
22/1/2019 3:54:25 PM : 132: SP-HC003
22/1/2019 3:54:25 PM : 133: SS-BB002
22/1/2019 3:54:25 PM : 134: SS-SP005
22/1/2019 3:54:25 PM : 135: SP-BN004
22/1/2019 3:54:25 PM : 136: SP-NP003
22/1/2019 3:54:25 PM : 137: SS-DG001
22/1/2019 3:54:25 PM : 138: SS-SE005
22/1/2019 3:54:25 PM : 139: SP-HC004
22/1/2019 3:54:25 PM : 140: SS-DG002
22/1/2019 3:54:25 PM : 141: SS-SS005
22/1/2019 3:54:25 PM : 142: SP-FP008
22/1/2019 3:54:25 PM : 143: SS-CR002
22/1/2019 3:54:25 PM : 144: SC-SB005
22/1/2019 3:54:25 PM : 145: SP-HC005
22/1/2019 3:54:25 PM : 146: SS-MV005
22/1/2019 3:54:25 PM : 147: SS-SP006
22/1/2019 3:54:25 PM : 148: SS-SE006
22/1/2019 3:54:25 PM : 149: SS-BR006
22/1/2019 3:54:25 PM : 150: SS-SS006
22/1/2019 3:54:25 PM : 151: SS-SS007
22/1/2019 3:54:25 PM : 152: SP-OT004
22/1/2019 3:54:25 PM : 153: SP-RS001
22/1/2019 3:54:25 PM : 154: SS-BP005
22/1/2019 3:54:25 PM : 155: SS-EM002
22/1/2019 3:54:25 PM : 156: SS-SE007
22/1/2019 3:54:25 PM : 157: SS-SV005
22/1/2019 3:54:25 PM : 158: SP-IT007
22/1/2019 3:54:25 PM : 159: SS-BB003
22/1/2019 3:54:25 PM : 160: SS-SV006
22/1/2019 3:54:25 PM : 161: SS-BB004
22/1/2019 3:54:25 PM : 162: SC-EB003
22/1/2019 3:54:25 PM : 163: SP-HC006
22/1/2019 3:54:25 PM : 164: SP-RT004
22/1/2019 3:54:25 PM : 165: SP-SM002
22/1/2019 3:54:25 PM : 166: SS-BC007
22/1/2019 3:54:25 PM : 167: SS-BC008
22/1/2019 3:54:25 PM : 168: SS-BS005
22/1/2019 3:54:25 PM : 169: SS-DT003
22/1/2019 3:54:25 PM : 170: SS-SE008
22/1/2019 3:54:25 PM : 171: SS-SM001
22/1/2019 3:54:25 PM : 172: SS-SV007
22/1/2019 3:54:25 PM : 173: SP-FD007
22/1/2019 3:54:25 PM : 174: SP-FP009
22/1/2019 3:54:25 PM : 175: SS-DT004
22/1/2019 3:54:25 PM : 176: SS-SP007
22/1/2019 3:54:25 PM : 177: SS-YM003
22/1/2019 3:54:25 PM : 178: SP-RT005
22/1/2019 3:54:25 PM : 179: SC-EB004
22/1/2019 3:54:25 PM : 180: SP-BW011
22/1/2019 3:54:25 PM : 181: SP-RS002
22/1/2019 3:54:25 PM : 182: SP-RS003
22/1/2019 3:54:25 PM : 183: SP-RT006
22/1/2019 3:54:25 PM : 184: SS-BB005
22/1/2019 3:54:25 PM : 185: SS-BR007
22/1/2019 3:54:25 PM : 186: SS-DG003
22/1/2019 3:54:25 PM : 187: SS-DG004
22/1/2019 3:54:25 PM : 188: SS-DT005
22/1/2019 3:54:25 PM : 189: SS-EM003
22/1/2019 3:54:25 PM : 190: SP-BW012
22/1/2019 3:54:25 PM : 191: SP-SM003
22/1/2019 3:54:25 PM : 192: SS-BC009
22/1/2019 3:54:25 PM : 193: SP-HS004
22/1/2019 3:54:25 PM : 194: SC-SB006
22/1/2019 3:54:25 PM : 195: SP-IT008
22/1/2019 3:54:25 PM : 196: SS-BU005
22/1/2019 3:54:25 PM : 197: SS-EM004
22/1/2019 3:54:25 PM : 198: SS-MV006
22/1/2019 3:54:25 PM : 199: SS-SE009
22/1/2019 3:54:25 PM : 200: SP-SM004
22/1/2019 3:54:25 PM : 201: SS-IL003
22/1/2019 3:54:25 PM : 202: SC-SN005
22/1/2019 3:54:25 PM : 203: SP-CE001
22/1/2019 3:54:25 PM : 204: SP-FP010
22/1/2019 3:54:25 PM : 205: SP-HC007
22/1/2019 3:54:25 PM : 206: SS-YM004
22/1/2019 3:54:25 PM : 207: SP-HS005
22/1/2019 3:54:25 PM : 208: SS-SE010
22/1/2019 3:54:25 PM : 209: SS-SS008
22/1/2019 3:54:25 PM : 210: SP-AU003
22/1/2019 3:54:25 PM : 211: SS-BP006
22/1/2019 3:54:25 PM : 212: SP-FP011
22/1/2019 3:54:25 PM : 213: SP-HC008
22/1/2019 3:54:25 PM : 214: SP-HS006
22/1/2019 3:54:25 PM : 215: SS-BB006
22/1/2019 3:54:25 PM : 216: SS-BB007
22/1/2019 3:54:25 PM : 217: SS-DG005
22/1/2019 3:54:25 PM : 218: SS-DG006
22/1/2019 3:54:25 PM : 219: SS-SE011
22/1/2019 3:54:25 PM : 220: SP-NP004
22/1/2019 3:54:25 PM : 221: SP-RT007
22/1/2019 3:54:25 PM : 222: SS-BP007
22/1/2019 3:54:25 PM : 223: SS-DG007
22/1/2019 3:54:25 PM : 224: SS-SS009
22/1/2019 3:54:25 PM : 225: SS-YM005
22/1/2019 3:54:25 PM : 226: SC-SB007
22/1/2019 3:54:25 PM : 227: SP-BN005
22/1/2019 3:54:25 PM : 228: SP-GV005
22/1/2019 3:54:25 PM : 229: SP-HS007
22/1/2019 3:54:25 PM : 230: SS-IL004
22/1/2019 3:54:25 PM : 231: SC-SB008
22/1/2019 3:54:25 PM : 232: SC-SB009
22/1/2019 3:54:25 PM : 233: SP-AU004
22/1/2019 3:54:25 PM : 234: SP-BN006
22/1/2019 3:54:25 PM : 235: SS-BP008
22/1/2019 3:54:25 PM : 236: SS-SE012
22/1/2019 3:54:25 PM : 237: SS-SS010
22/1/2019 3:54:25 PM : 238: SS-SS011
